Market Name,Commodity,Modal Price (Rs./Quintal),Price Date
Panipat,Rice,2526.0,20 Sep 2024
Panipat,Rice,2346.0,21 Sep 2024
Panipat,Rice,2390.0,22 Sep 2024
Panipat,Rice,2445.0,23 Sep 2024
Panipat,Rice,2559.0,24 Sep 2024
Panipat,Rice,2400.0,25 Sep 2024
Panipat,Rice,2573.0,26 Sep 2024
Panipat,Rice,2757.0,27 Sep 2024
Panipat,Rice,2472.0,28 Sep 2024
Panipat,Rice,2643.0,29 Sep 2024
Panipat,Rice,2411.0,30 Sep 2024
Panipat,Rice,2631.0,01 Oct 2024
Panipat,Rice,2439.0,02 Oct 2024
Panipat,Rice,2524.0,03 Oct 2024
Panipat,Rice,2566.0,04 Oct 2024
Panipat,Rice,2856.0,05 Oct 2024
Panipat,Rice,2455.0,06 Oct 2024
Panipat,Rice,2461.0,07 Oct 2024
Panipat,Rice,2640.0,08 Oct 2024
Panipat,Rice,2520.0,09 Oct 2024
Panipat,Rice,2681.0,10 Oct 2024
Panipat,Rice,2565.0,11 Oct 2024
Panipat,Rice,2687.0,12 Oct 2024
Panipat,Rice,2456.0,13 Oct 2024
Panipat,Rice,2595.0,14 Oct 2024
Panipat,Rice,2422.0,15 Oct 2024
Panipat,Rice,2497.0,16 Oct 2024
Panipat,Rice,2500.0,17 Oct 2024
Panipat,Rice,2580.0,18 Oct 2024
Panipat,Rice,2454.0,19 Oct 2024
Panipat,Rice,2525.0,20 Oct 2024
Panipat,Rice,2512.0,21 Oct 2024
Panipat,Rice,2609.0,22 Oct 2024
Panipat,Rice,2563.0,23 Oct 2024
Panipat,Rice,2445.0,24 Oct 2024
Panipat,Rice,2548.0,25 Oct 2024
Panipat,Rice,2423.0,26 Oct 2024
Panipat,Rice,2438.0,27 Oct 2024
Panipat,Rice,2685.0,28 Oct 2024
Panipat,Rice,2294.0,29 Oct 2024
Panipat,Rice,2345.0,30 Oct 2024
Panipat,Rice,2584.0,31 Oct 2024
Panipat,Rice,1940.0,01 Nov 2024
Panipat,Rice,2078.0,02 Nov 2024
Panipat,Rice,1994.0,03 Nov 2024
Panipat,Rice,1901.0,04 Nov 2024
Panipat,Rice,2044.0,05 Nov 2024
Panipat,Rice,2000.0,06 Nov 2024
Panipat,Rice,1969.0,07 Nov 2024
Panipat,Rice,2001.0,08 Nov 2024
Panipat,Rice,2065.0,09 Nov 2024
Panipat,Rice,2028.0,10 Nov 2024
Panipat,Rice,2006.0,11 Nov 2024
Panipat,Rice,2136.0,12 Nov 2024
Panipat,Rice,2106.0,13 Nov 2024
Panipat,Rice,1957.0,14 Nov 2024
Panipat,Rice,1927.0,15 Nov 2024
Panipat,Rice,2047.0,16 Nov 2024
Panipat,Rice,2016.0,17 Nov 2024
Panipat,Rice,2086.0,18 Nov 2024
Panipat,Rice,1972.0,19 Nov 2024
Panipat,Rice,1966.0,20 Nov 2024
Panipat,Rice,2032.0,21 Nov 2024
Panipat,Rice,2074.0,22 Nov 2024
Panipat,Rice,2027.0,23 Nov 2024
Panipat,Rice,1994.0,24 Nov 2024
Panipat,Rice,1990.0,25 Nov 2024
Panipat,Rice,1932.0,26 Nov 2024
Panipat,Rice,1970.0,27 Nov 2024
Panipat,Rice,2025.0,28 Nov 2024
Panipat,Rice,1993.0,29 Nov 2024
Panipat,Rice,1979.0,30 Nov 2024
Panipat,Rice,2244.0,01 Dec 2024
Panipat,Rice,1979.0,02 Dec 2024
Panipat,Rice,1885.0,03 Dec 2024
Panipat,Rice,2016.0,04 Dec 2024
Panipat,Rice,1982.0,05 Dec 2024
Panipat,Rice,1865.0,06 Dec 2024
Panipat,Rice,2068.0,07 Dec 2024
Panipat,Rice,2046.0,08 Dec 2024
Panipat,Rice,1937.0,09 Dec 2024
Panipat,Rice,2129.0,10 Dec 2024
Panipat,Rice,1973.0,11 Dec 2024
Panipat,Rice,2249.0,12 Dec 2024
Panipat,Rice,2012.0,13 Dec 2024
Panipat,Rice,2150.0,14 Dec 2024
Panipat,Rice,2129.0,15 Dec 2024
Panipat,Rice,2091.0,16 Dec 2024
Panipat,Rice,2012.0,17 Dec 2024
Panipat,Rice,1857.0,18 Dec 2024
Panipat,Rice,2030.0,19 Dec 2024
Panipat,Rice,1935.0,20 Dec 2024
Panipat,Rice,2096.0,21 Dec 2024
Panipat,Rice,1833.0,22 Dec 2024
Panipat,Rice,2067.0,23 Dec 2024
Panipat,Rice,2060.0,24 Dec 2024
Panipat,Rice,2143.0,25 Dec 2024
Panipat,Rice,2038.0,26 Dec 2024
Panipat,Rice,1971.0,27 Dec 2024
Panipat,Rice,1889.0,28 Dec 2024
Panipat,Rice,2009.0,29 Dec 2024
Panipat,Rice,2201.0,30 Dec 2024
Panipat,Rice,2069.0,31 Dec 2024
Panipat,Rice,2521.0,01 Jan 2025
Panipat,Rice,2367.0,02 Jan 2025
Panipat,Rice,2425.0,03 Jan 2025
Panipat,Rice,2487.0,04 Jan 2025
Panipat,Rice,2348.0,05 Jan 2025
Panipat,Rice,2593.0,06 Jan 2025
Panipat,Rice,2623.0,07 Jan 2025
Panipat,Rice,2427.0,08 Jan 2025
Panipat,Rice,2505.0,09 Jan 2025
Panipat,Rice,2604.0,10 Jan 2025
Panipat,Rice,2374.0,11 Jan 2025
Panipat,Rice,2484.0,12 Jan 2025
Panipat,Rice,2332.0,13 Jan 2025
Panipat,Rice,2553.0,14 Jan 2025
Panipat,Rice,2398.0,15 Jan 2025
Panipat,Rice,2518.0,16 Jan 2025
Panipat,Rice,2579.0,17 Jan 2025
Panipat,Rice,2373.0,18 Jan 2025
Panipat,Rice,2576.0,19 Jan 2025
Panipat,Rice,2291.0,20 Jan 2025
Panipat,Rice,2622.0,21 Jan 2025
Panipat,Rice,2556.0,22 Jan 2025
Panipat,Rice,2533.0,23 Jan 2025
Panipat,Rice,2445.0,24 Jan 2025
Panipat,Rice,2367.0,25 Jan 2025
Panipat,Rice,2428.0,26 Jan 2025
Panipat,Rice,2425.0,27 Jan 2025
Panipat,Rice,2422.0,28 Jan 2025
Panipat,Rice,2563.0,29 Jan 2025
Panipat,Rice,2507.0,30 Jan 2025
Panipat,Rice,2453.0,31 Jan 2025
Panipat,Rice,2347.0,01 Feb 2025
Panipat,Rice,2650.0,02 Feb 2025
Panipat,Rice,2451.0,03 Feb 2025
Panipat,Rice,2665.0,04 Feb 2025
Panipat,Rice,2569.0,05 Feb 2025
Panipat,Rice,2488.0,06 Feb 2025
Panipat,Rice,2451.0,07 Feb 2025
Panipat,Rice,2400.0,08 Feb 2025
Panipat,Rice,2515.0,09 Feb 2025
Panipat,Rice,2495.0,10 Feb 2025
Panipat,Rice,2541.0,11 Feb 2025
Panipat,Rice,2561.0,12 Feb 2025
Panipat,Rice,2323.0,13 Feb 2025
Panipat,Rice,2674.0,14 Feb 2025
Panipat,Rice,2606.0,15 Feb 2025
Panipat,Rice,2504.0,16 Feb 2025
Panipat,Rice,2528.0,17 Feb 2025
Panipat,Rice,2512.0,18 Feb 2025
Panipat,Rice,2465.0,19 Feb 2025
Panipat,Rice,2640.0,20 Feb 2025
Panipat,Rice,2446.0,21 Feb 2025
Panipat,Rice,2370.0,22 Feb 2025
Panipat,Rice,2557.0,23 Feb 2025
Panipat,Rice,2456.0,24 Feb 2025
Panipat,Rice,2634.0,25 Feb 2025
Panipat,Rice,2467.0,26 Feb 2025
Panipat,Rice,2519.0,27 Feb 2025
Panipat,Rice,2569.0,28 Feb 2025
Panipat,Rice,2340.0,01 Mar 2025
Panipat,Rice,2389.0,02 Mar 2025
Panipat,Rice,2509.0,03 Mar 2025
Panipat,Rice,2639.0,04 Mar 2025
Panipat,Rice,2389.0,05 Mar 2025
Panipat,Rice,2508.0,06 Mar 2025
Panipat,Rice,2368.0,07 Mar 2025
Haridwar,Rice,2409.0,15 Aug 2024
Haridwar,Rice,2573.0,16 Aug 2024
Haridwar,Rice,2506.0,17 Aug 2024
Haridwar,Rice,2438.0,18 Aug 2024
Haridwar,Rice,2609.0,19 Aug 2024
Haridwar,Rice,2568.0,20 Aug 2024
Haridwar,Rice,2554.0,21 Aug 2024
Haridwar,Rice,2445.0,22 Aug 2024
Haridwar,Rice,2512.0,23 Aug 2024
Haridwar,Rice,2494.0,24 Aug 2024
Haridwar,Rice,2285.0,25 Aug 2024
Haridwar,Rice,2378.0,26 Aug 2024
Haridwar,Rice,2297.0,27 Aug 2024
Haridwar,Rice,2623.0,28 Aug 2024
Haridwar,Rice,2425.0,29 Aug 2024
Haridwar,Rice,2518.0,30 Aug 2024
Haridwar,Rice,2495.0,31 Aug 2024
Haridwar,Rice,2371.0,01 Sep 2024
Haridwar,Rice,2590.0,02 Sep 2024
Haridwar,Rice,2583.0,03 Sep 2024
Haridwar,Rice,2575.0,04 Sep 2024
Haridwar,Rice,2423.0,05 Sep 2024
Haridwar,Rice,2320.0,06 Sep 2024
Haridwar,Rice,2590.0,07 Sep 2024
Haridwar,Rice,2604.0,08 Sep 2024
Haridwar,Rice,2433.0,09 Sep 2024
Haridwar,Rice,2432.0,10 Sep 2024
Haridwar,Rice,2385.0,11 Sep 2024
Haridwar,Rice,2567.0,12 Sep 2024
Haridwar,Rice,2397.0,13 Sep 2024
Haridwar,Rice,2598.0,14 Sep 2024
Haridwar,Rice,2541.0,15 Sep 2024
Haridwar,Rice,2432.0,16 Sep 2024
Haridwar,Rice,2614.0,17 Sep 2024
Haridwar,Rice,2460.0,18 Sep 2024
Haridwar,Rice,2472.0,19 Sep 2024
Haridwar,Rice,2393.0,20 Sep 2024
Haridwar,Rice,2495.0,21 Sep 2024
Haridwar,Rice,2403.0,22 Sep 2024
Haridwar,Rice,2406.0,23 Sep 2024
Haridwar,Rice,2558.0,24 Sep 2024
Haridwar,Rice,2700.0,25 Sep 2024
Haridwar,Rice,2584.0,26 Sep 2024
Haridwar,Rice,2489.0,27 Sep 2024
Haridwar,Rice,2401.0,28 Sep 2024
Haridwar,Rice,2519.0,29 Sep 2024
Haridwar,Rice,2373.0,30 Sep 2024
Haridwar,Rice,2465.0,01 Oct 2024
Haridwar,Rice,2404.0,02 Oct 2024
Haridwar,Rice,2326.0,03 Oct 2024
Haridwar,Rice,2418.0,04 Oct 2024
Haridwar,Rice,2618.0,05 Oct 2024
Haridwar,Rice,2566.0,06 Oct 2024
Haridwar,Rice,2544.0,07 Oct 2024
Haridwar,Rice,2435.0,08 Oct 2024
Haridwar,Rice,2343.0,09 Oct 2024
Haridwar,Rice,2599.0,10 Oct 2024
Haridwar,Rice,2509.0,11 Oct 2024
Haridwar,Rice,2642.0,12 Oct 2024
Haridwar,Rice,2473.0,13 Oct 2024
Haridwar,Rice,2197.0,14 Oct 2024
Haridwar,Rice,2534.0,15 Oct 2024
Haridwar,Rice,2442.0,16 Oct 2024
Haridwar,Rice,2349.0,17 Oct 2024
Haridwar,Rice,2469.0,18 Oct 2024
Haridwar,Rice,2509.0,19 Oct 2024
Haridwar,Rice,2527.0,20 Oct 2024
Haridwar,Rice,2494.0,21 Oct 2024
Haridwar,Rice,2441.0,22 Oct 2024
Haridwar,Rice,2446.0,23 Oct 2024
Haridwar,Rice,2487.0,24 Oct 2024
Haridwar,Rice,2416.0,25 Oct 2024
Haridwar,Rice,2391.0,26 Oct 2024
Haridwar,Rice,2409.0,27 Oct 2024
Haridwar,Rice,2499.0,28 Oct 2024
Haridwar,Rice,2476.0,29 Oct 2024
Haridwar,Rice,2543.0,30 Oct 2024
Haridwar,Rice,2425.0,31 Oct 2024
Haridwar,Rice,1986.0,01 Nov 2024
Haridwar,Rice,2068.0,02 Nov 2024
Haridwar,Rice,2051.0,03 Nov 2024
Haridwar,Rice,1878.0,04 Nov 2024
Haridwar,Rice,1926.0,05 Nov 2024
Haridwar,Rice,2086.0,06 Nov 2024
Haridwar,Rice,2174.0,07 Nov 2024
Haridwar,Rice,2053.0,08 Nov 2024
Haridwar,Rice,1948.0,09 Nov 2024
Haridwar,Rice,2043.0,10 Nov 2024
Haridwar,Rice,2062.0,11 Nov 2024
Haridwar,Rice,1854.0,12 Nov 2024
Haridwar,Rice,1962.0,13 Nov 2024
Haridwar,Rice,2086.0,14 Nov 2024
Haridwar,Rice,2090.0,15 Nov 2024
Haridwar,Rice,1991.0,16 Nov 2024
Haridwar,Rice,2028.0,17 Nov 2024
Haridwar,Rice,2112.0,18 Nov 2024
Haridwar,Rice,1908.0,19 Nov 2024
Haridwar,Rice,2074.0,20 Nov 2024
Haridwar,Rice,2020.0,21 Nov 2024
Haridwar,Rice,1923.0,22 Nov 2024
Haridwar,Rice,2011.0,23 Nov 2024
Haridwar,Rice,2187.0,24 Nov 2024
Haridwar,Rice,2073.0,25 Nov 2024
Haridwar,Rice,2125.0,26 Nov 2024
Haridwar,Rice,2032.0,27 Nov 2024
Haridwar,Rice,2029.0,28 Nov 2024
Haridwar,Rice,1955.0,29 Nov 2024
Haridwar,Rice,1946.0,30 Nov 2024
Haridwar,Rice,2094.0,01 Dec 2024
Haridwar,Rice,1991.0,02 Dec 2024
Haridwar,Rice,2017.0,03 Dec 2024
Haridwar,Rice,2016.0,04 Dec 2024
Haridwar,Rice,2072.0,05 Dec 2024
Haridwar,Rice,2016.0,06 Dec 2024
Haridwar,Rice,2080.0,07 Dec 2024
Haridwar,Rice,1887.0,08 Dec 2024
Haridwar,Rice,2073.0,09 Dec 2024
Haridwar,Rice,1917.0,10 Dec 2024
Haridwar,Rice,1919.0,11 Dec 2024
Haridwar,Rice,2021.0,12 Dec 2024
Haridwar,Rice,2133.0,13 Dec 2024
Haridwar,Rice,2009.0,14 Dec 2024
Haridwar,Rice,1901.0,15 Dec 2024
Haridwar,Rice,1973.0,16 Dec 2024
Haridwar,Rice,2077.0,17 Dec 2024
Haridwar,Rice,2100.0,18 Dec 2024
Haridwar,Rice,1947.0,19 Dec 2024
Haridwar,Rice,1847.0,20 Dec 2024
Haridwar,Rice,1942.0,21 Dec 2024
Haridwar,Rice,1860.0,22 Dec 2024
Haridwar,Rice,1988.0,23 Dec 2024
Haridwar,Rice,2022.0,24 Dec 2024
Haridwar,Rice,1950.0,25 Dec 2024
Haridwar,Rice,2183.0,26 Dec 2024
Haridwar,Rice,1876.0,27 Dec 2024
Haridwar,Rice,2032.0,28 Dec 2024
Haridwar,Rice,1976.0,29 Dec 2024
Haridwar,Rice,1786.0,30 Dec 2024
Haridwar,Rice,2054.0,31 Dec 2024
Haridwar,Rice,2713.0,01 Jan 2025
Haridwar,Rice,2463.0,02 Jan 2025
Haridwar,Rice,2470.0,03 Jan 2025
Haridwar,Rice,2641.0,04 Jan 2025
Haridwar,Rice,2580.0,05 Jan 2025
Haridwar,Rice,2319.0,06 Jan 2025
Haridwar,Rice,2442.0,07 Jan 2025
Haridwar,Rice,2363.0,08 Jan 2025
Haridwar,Rice,2403.0,09 Jan 2025
Haridwar,Rice,2309.0,10 Jan 2025
Haridwar,Rice,2456.0,11 Jan 2025
Haridwar,Rice,2474.0,12 Jan 2025
Haridwar,Rice,2399.0,13 Jan 2025
Haridwar,Rice,2449.0,14 Jan 2025
Haridwar,Rice,2616.0,15 Jan 2025
Haridwar,Rice,2375.0,16 Jan 2025
Haridwar,Rice,2402.0,17 Jan 2025
Haridwar,Rice,2482.0,18 Jan 2025
Haridwar,Rice,2643.0,19 Jan 2025
Haridwar,Rice,2458.0,20 Jan 2025
Haridwar,Rice,2555.0,21 Jan 2025
Haridwar,Rice,2517.0,22 Jan 2025
Haridwar,Rice,2516.0,23 Jan 2025
Haridwar,Rice,2659.0,24 Jan 2025
Haridwar,Rice,2416.0,25 Jan 2025
Haridwar,Rice,2371.0,26 Jan 2025
Haridwar,Rice,2433.0,27 Jan 2025
Haridwar,Rice,2533.0,28 Jan 2025
Haridwar,Rice,2537.0,29 Jan 2025
Haridwar,Rice,2545.0,30 Jan 2025
Haridwar,Rice,2465.0,31 Jan 2025
Haridwar,Rice,2456.0,01 Feb 2025
Haridwar,Rice,2425.0,02 Feb 2025
Haridwar,Rice,2585.0,03 Feb 2025
Haridwar,Rice,2509.0,04 Feb 2025
Udham Singh Nagar,Rice,2337.0,15 Aug 2024
Udham Singh Nagar,Rice,2465.0,16 Aug 2024
Udham Singh Nagar,Rice,2471.0,17 Aug 2024
Udham Singh Nagar,Rice,2331.0,18 Aug 2024
Udham Singh Nagar,Rice,2450.0,19 Aug 2024
Udham Singh Nagar,Rice,2532.0,20 Aug 2024
Udham Singh Nagar,Rice,2272.0,21 Aug 2024
Udham Singh Nagar,Rice,2486.0,22 Aug 2024
Udham Singh Nagar,Rice,2587.0,23 Aug 2024
Udham Singh Nagar,Rice,2510.0,24 Aug 2024
Udham Singh Nagar,Rice,2415.0,25 Aug 2024
Udham Singh Nagar,Rice,2579.0,26 Aug 2024
Udham Singh Nagar,Rice,2550.0,27 Aug 2024
Udham Singh Nagar,Rice,2463.0,28 Aug 2024
Udham Singh Nagar,Rice,2491.0,29 Aug 2024
Udham Singh Nagar,Rice,2339.0,30 Aug 2024
Udham Singh Nagar,Rice,2394.0,31 Aug 2024
Udham Singh Nagar,Rice,2554.0,01 Sep 2024
Udham Singh Nagar,Rice,2558.0,02 Sep 2024
Udham Singh Nagar,Rice,2477.0,03 Sep 2024
Udham Singh Nagar,Rice,2483.0,04 Sep 2024
Udham Singh Nagar,Rice,2515.0,05 Sep 2024
Udham Singh Nagar,Rice,2712.0,06 Sep 2024
Udham Singh Nagar,Rice,2443.0,07 Sep 2024
Udham Singh Nagar,Rice,2518.0,08 Sep 2024
Udham Singh Nagar,Rice,2493.0,09 Sep 2024
Udham Singh Nagar,Rice,2428.0,10 Sep 2024
Udham Singh Nagar,Rice,2497.0,11 Sep 2024
Udham Singh Nagar,Rice,2427.0,12 Sep 2024
Udham Singh Nagar,Rice,2646.0,13 Sep 2024
Udham Singh Nagar,Rice,2561.0,14 Sep 2024
Udham Singh Nagar,Rice,2610.0,15 Sep 2024
Udham Singh Nagar,Rice,2383.0,16 Sep 2024
Udham Singh Nagar,Rice,2592.0,17 Sep 2024
Udham Singh Nagar,Rice,2388.0,18 Sep 2024
Udham Singh Nagar,Rice,2343.0,19 Sep 2024
Udham Singh Nagar,Rice,2480.0,20 Sep 2024
Udham Singh Nagar,Rice,2475.0,21 Sep 2024
Udham Singh Nagar,Rice,2484.0,22 Sep 2024
Udham Singh Nagar,Rice,2477.0,23 Sep 2024
Udham Singh Nagar,Rice,2659.0,24 Sep 2024
Udham Singh Nagar,Rice,2531.0,25 Sep 2024
Udham Singh Nagar,Rice,2455.0,26 Sep 2024
Udham Singh Nagar,Rice,2445.0,27 Sep 2024
Udham Singh Nagar,Rice,2447.0,28 Sep 2024
Udham Singh Nagar,Rice,2477.0,29 Sep 2024
Udham Singh Nagar,Rice,2390.0,30 Sep 2024
Udham Singh Nagar,Rice,2362.0,01 Oct 2024
Udham Singh Nagar,Rice,2496.0,02 Oct 2024
Udham Singh Nagar,Rice,2322.0,03 Oct 2024
Udham Singh Nagar,Rice,2538.0,04 Oct 2024
Udham Singh Nagar,Rice,2533.0,05 Oct 2024
Udham Singh Nagar,Rice,2421.0,06 Oct 2024
Udham Singh Nagar,Rice,2583.0,07 Oct 2024
Udham Singh Nagar,Rice,2483.0,08 Oct 2024
Udham Singh Nagar,Rice,2397.0,09 Oct 2024
Udham Singh Nagar,Rice,2544.0,10 Oct 2024
Udham Singh Nagar,Rice,2553.0,11 Oct 2024
Udham Singh Nagar,Rice,2486.0,12 Oct 2024
Udham Singh Nagar,Rice,2247.0,13 Oct 2024
Udham Singh Nagar,Rice,2395.0,14 Oct 2024
Udham Singh Nagar,Rice,2453.0,15 Oct 2024
Udham Singh Nagar,Rice,2415.0,16 Oct 2024
Udham Singh Nagar,Rice,2546.0,17 Oct 2024
Udham Singh Nagar,Rice,2444.0,18 Oct 2024
Udham Singh Nagar,Rice,2333.0,19 Oct 2024
Udham Singh Nagar,Rice,2696.0,20 Oct 2024
Udham Singh Nagar,Rice,2323.0,21 Oct 2024
Udham Singh Nagar,Rice,2528.0,22 Oct 2024
Udham Singh Nagar,Rice,2340.0,23 Oct 2024
Udham Singh Nagar,Rice,2574.0,24 Oct 2024
Udham Singh Nagar,Rice,2401.0,25 Oct 2024
Udham Singh Nagar,Rice,2386.0,26 Oct 2024
Udham Singh Nagar,Rice,2448.0,27 Oct 2024
Udham Singh Nagar,Rice,2479.0,28 Oct 2024
Udham Singh Nagar,Rice,2398.0,29 Oct 2024
Udham Singh Nagar,Rice,2362.0,30 Oct 2024
Udham Singh Nagar,Rice,2427.0,31 Oct 2024
Udham Singh Nagar,Rice,1910.0,01 Nov 2024
Udham Singh Nagar,Rice,2030.0,02 Nov 2024
Udham Singh Nagar,Rice,1949.0,03 Nov 2024
Udham Singh Nagar,Rice,2033.0,04 Nov 2024
Udham Singh Nagar,Rice,1956.0,05 Nov 2024
Udham Singh Nagar,Rice,1935.0,06 Nov 2024
Udham Singh Nagar,Rice,1872.0,07 Nov 2024
Udham Singh Nagar,Rice,1817.0,08 Nov 2024
Udham Singh Nagar,Rice,2006.0,09 Nov 2024
Udham Singh Nagar,Rice,1934.0,10 Nov 2024
Udham Singh Nagar,Rice,1952.0,11 Nov 2024
Udham Singh Nagar,Rice,2016.0,12 Nov 2024
Udham Singh Nagar,Rice,2032.0,13 Nov 2024
Udham Singh Nagar,Rice,2098.0,14 Nov 2024
Udham Singh Nagar,Rice,1902.0,15 Nov 2024
Udham Singh Nagar,Rice,1907.0,16 Nov 2024
Udham Singh Nagar,Rice,1997.0,17 Nov 2024
Udham Singh Nagar,Rice,2002.0,18 Nov 2024
Udham Singh Nagar,Rice,2088.0,19 Nov 2024
Udham Singh Nagar,Rice,1992.0,20 Nov 2024
Udham Singh Nagar,Rice,2049.0,21 Nov 2024
Udham Singh Nagar,Rice,2060.0,22 Nov 2024
Udham Singh Nagar,Rice,1966.0,23 Nov 2024
Udham Singh Nagar,Rice,1963.0,24 Nov 2024
Udham Singh Nagar,Rice,2135.0,25 Nov 2024
Udham Singh Nagar,Rice,2032.0,26 Nov 2024
Udham Singh Nagar,Rice,2038.0,27 Nov 2024
Udham Singh Nagar,Rice,2153.0,28 Nov 2024
Udham Singh Nagar,Rice,2070.0,29 Nov 2024
Udham Singh Nagar,Rice,2077.0,30 Nov 2024
Udham Singh Nagar,Rice,1941.0,01 Dec 2024
Udham Singh Nagar,Rice,1891.0,02 Dec 2024
Udham Singh Nagar,Rice,2014.0,03 Dec 2024
Udham Singh Nagar,Rice,2061.0,04 Dec 2024
Udham Singh Nagar,Rice,1956.0,05 Dec 2024
Udham Singh Nagar,Rice,2120.0,06 Dec 2024
Udham Singh Nagar,Rice,1931.0,07 Dec 2024
Udham Singh Nagar,Rice,2107.0,08 Dec 2024
Udham Singh Nagar,Rice,2044.0,09 Dec 2024
Udham Singh Nagar,Rice,1941.0,10 Dec 2024
Udham Singh Nagar,Rice,1951.0,11 Dec 2024
Udham Singh Nagar,Rice,1988.0,12 Dec 2024
Udham Singh Nagar,Rice,1900.0,13 Dec 2024
Udham Singh Nagar,Rice,1910.0,14 Dec 2024
Udham Singh Nagar,Rice,2028.0,15 Dec 2024
Udham Singh Nagar,Rice,1913.0,16 Dec 2024
Udham Singh Nagar,Rice,1978.0,17 Dec 2024
Udham Singh Nagar,Rice,1943.0,18 Dec 2024
Udham Singh Nagar,Rice,2014.0,19 Dec 2024
Udham Singh Nagar,Rice,1904.0,20 Dec 2024
Udham Singh Nagar,Rice,2024.0,21 Dec 2024
Udham Singh Nagar,Rice,2031.0,22 Dec 2024
Udham Singh Nagar,Rice,2106.0,23 Dec 2024
Udham Singh Nagar,Rice,1903.0,24 Dec 2024
Udham Singh Nagar,Rice,1952.0,25 Dec 2024
Udham Singh Nagar,Rice,1925.0,26 Dec 2024
Udham Singh Nagar,Rice,2007.0,27 Dec 2024
Udham Singh Nagar,Rice,2019.0,28 Dec 2024
Udham Singh Nagar,Rice,2051.0,29 Dec 2024
Udham Singh Nagar,Rice,2027.0,30 Dec 2024
Udham Singh Nagar,Rice,1963.0,31 Dec 2024
Udham Singh Nagar,Rice,2354.0,01 Jan 2025
Udham Singh Nagar,Rice,2485.0,02 Jan 2025
Udham Singh Nagar,Rice,2478.0,03 Jan 2025
Udham Singh Nagar,Rice,2463.0,04 Jan 2025
Udham Singh Nagar,Rice,2582.0,05 Jan 2025
Udham Singh Nagar,Rice,2305.0,06 Jan 2025
Udham Singh Nagar,Rice,2440.0,07 Jan 2025
Udham Singh Nagar,Rice,2412.0,08 Jan 2025
Udham Singh Nagar,Rice,2560.0,09 Jan 2025
Udham Singh Nagar,Rice,2539.0,10 Jan 2025
Udham Singh Nagar,Rice,2536.0,11 Jan 2025
Udham Singh Nagar,Rice,2456.0,12 Jan 2025
Udham Singh Nagar,Rice,2394.0,13 Jan 2025
Udham Singh Nagar,Rice,2701.0,14 Jan 2025
Udham Singh Nagar,Rice,2415.0,15 Jan 2025
Udham Singh Nagar,Rice,2627.0,16 Jan 2025
Udham Singh Nagar,Rice,2574.0,17 Jan 2025
Udham Singh Nagar,Rice,2498.0,18 Jan 2025
Udham Singh Nagar,Rice,2433.0,19 Jan 2025
Udham Singh Nagar,Rice,2533.0,20 Jan 2025
Udham Singh Nagar,Rice,2429.0,21 Jan 2025
Udham Singh Nagar,Rice,2466.0,22 Jan 2025
Udham Singh Nagar,Rice,2552.0,23 Jan 2025
Udham Singh Nagar,Rice,2485.0,24 Jan 2025
Udham Singh Nagar,Rice,2422.0,25 Jan 2025
Udham Singh Nagar,Rice,2598.0,26 Jan 2025
Udham Singh Nagar,Rice,2422.0,27 Jan 2025
Udham Singh Nagar,Rice,2531.0,28 Jan 2025
Udham Singh Nagar,Rice,2619.0,29 Jan 2025
Udham Singh Nagar,Rice,2228.0,30 Jan 2025
Udham Singh Nagar,Rice,2502.0,31 Jan 2025
Udham Singh Nagar,Rice,2606.0,01 Feb 2025
Udham Singh Nagar,Rice,2634.0,02 Feb 2025
Udham Singh Nagar,Rice,2421.0,03 Feb 2025
Udham Singh Nagar,Rice,2451.0,04 Feb 2025
Nainital,Rice,2434.0,15 Aug 2024
Nainital,Rice,2446.0,16 Aug 2024
Nainital,Rice,2430.0,17 Aug 2024
Nainital,Rice,2595.0,18 Aug 2024
Nainital,Rice,2410.0,19 Aug 2024
Nainital,Rice,2437.0,20 Aug 2024
Nainital,Rice,2480.0,21 Aug 2024
Nainital,Rice,2538.0,22 Aug 2024
Nainital,Rice,2477.0,23 Aug 2024
Nainital,Rice,2469.0,24 Aug 2024
Nainital,Rice,2597.0,25 Aug 2024
Nainital,Rice,2512.0,26 Aug 2024
Nainital,Rice,2478.0,27 Aug 2024
Nainital,Rice,2506.0,28 Aug 2024
Nainital,Rice,2545.0,29 Aug 2024
Nainital,Rice,2353.0,30 Aug 2024
Nainital,Rice,2485.0,31 Aug 2024
Nainital,Rice,2356.0,01 Sep 2024
Nainital,Rice,2568.0,02 Sep 2024
Nainital,Rice,2497.0,03 Sep 2024
Nainital,Rice,2696.0,04 Sep 2024
Nainital,Rice,2506.0,05 Sep 2024
Nainital,Rice,2640.0,06 Sep 2024
Nainital,Rice,2421.0,07 Sep 2024
Nainital,Rice,2612.0,08 Sep 2024
Nainital,Rice,2468.0,09 Sep 2024
Nainital,Rice,2426.0,10 Sep 2024
Nainital,Rice,2559.0,11 Sep 2024
Nainital,Rice,2394.0,12 Sep 2024
Nainital,Rice,2331.0,13 Sep 2024
Nainital,Rice,2576.0,14 Sep 2024
Nainital,Rice,2597.0,15 Sep 2024
Nainital,Rice,2443.0,16 Sep 2024
Nainital,Rice,2398.0,17 Sep 2024
Nainital,Rice,2252.0,18 Sep 2024
Nainital,Rice,2582.0,19 Sep 2024
Nainital,Rice,2496.0,20 Sep 2024
